i,t
2079527,1
2079583,1
2079735,1
2079741,1
2079747,1
2079787,1
2079800,1
2079827,1
2079919,1
2079962,1
2079968,1
2079993,1
2079998,1
2079999,1
2080000,1
2080006,1
2080007,1
2080029,1
2080063,1
2080136,1
2080452,15
2080463,1
2080471,1
2080523,1
2080569,1
2080669,1
2080897,1
2081014,1
2081184,1
2081200,1
2081201,1
2081204,1
2081356,1
2081414,1
2081423,1
2081459,1
2081557,1
2081652,1
2081656,1
2081670,1
2081705,1
2081755,1
2081763,0
2081768,1
2081790,1
2081822,1
2081840,1
2081842,1
2081890,1
2081967,1
2081977,1
2082014,1
2082052,1
2082058,1
2082082,1
2082091,1
2082124,1
2082161,1
2082172,1
2082175,1
2082189,1
2082209,1
2082216,1
2082224,1
2082305,1
2082389,1
2082445,1
2082455,1
2082529,9
2082564,1
2082576,1
2082701,1
2082788,1
2082873,1
2083003,1
2083046,1
2083115,1
2083122,1
2083272,1
2083357,1
2084069,1
2084183,1
2084222,1
2084317,1
2084353,1
2084422,1
2084423,1
2084437,1
2084441,1
2084647,1
2084679,1
2084711,1
2084751,1
2084815,1
2084842,1
2084845,1
2084941,1
2084942,1
2084961,1
2085008,1
2085013,1
2085038,1
2085051,1
2085083,1
2085100,1
2085130,1
2085152,1
2085179,1
2085231,1
2085239,1
2085254,1
2085264,1
2085288,1
2085292,1
2085304,1
2085314,1
2085333,1
2085403,1
2085416,1
2085443,1
2085493,1
2085547,1
2085560,1
2085598,1
2085604,1
2085692,1
2085716,1
2085720,1
2085729,1
2085744,1
2085764,1
2085781,1
2085843,1
2085858,1
2085871,1
2085873,1
2085891,1
2085922,1
2085952,1
2085960,1
2085976,1
2085985,1
2085991,1
2086009,1
2086020,1
2086036,1
2086054,1
2086115,1
2086127,1
2086137,1
2086228,1
2086273,1
2086308,1
2086313,1
2086321,1
2086369,1
2086399,1
2086411,1
2086418,1
2086428,1
2086526,1
2086537,1
2086544,1
2086552,1
2086554,1
2086633,1
2086688,1
2086695,1
2086697,1
2086700,1
2086702,1
2086724,1
2086840,1
2086861,1
2086870,1
2086883,1
2086893,1
2086925,1
2086935,1
2086936,1
2086939,1
2087062,1
2087078,1
2087089,1
2087095,1
2087131,1
2087138,1
2087151,1
2087153,1
2087184,1
2087189,1
2087210,1
2087212,1
2087214,1
2087233,1
2087237,1
2087266,0
2087327,1
2087332,1
2087377,1
2087433,1
2087435,1
2087442,1
2087462,1
2087469,1
2087486,1
2087494,1
2087529,1
2087539,1
2087553,1
2087723,1
2087727,1
2087741,1
2087744,1
2087747,1
2087766,1
2087768,1
2087780,1
2087806,1
2087818,1
2087821,1
2087824,1
2087839,1
2087848,1
2087853,1
2087861,1
2087862,1
2087877,1
2087885,1
2087958,1
2088168,1
2088169,1
2088173,1
2088180,1
2088240,1
2088258,1
2088301,1
2088332,1
2088337,1
2088352,1
2088370,1
2088385,1
2088390,1
2088406,1
2088414,1
2088424,1
2088431,1
2088433,1
2088445,1
2088464,1
2088498,1
2088523,1
2088532,1
2088537,1
2088555,1
2088562,1
2088569,1
2088609,1
2088611,1
2088612,1
2088644,1
2088663,1
2088664,1
2088763,1
2088891,1
2088953,1
2088974,1
2088988,1
2088995,1
2088997,1
2089016,1
2089035,1
2089067,1
2089076,1
2089087,1
2089102,1
2089116,1
2089126,1
2089161,1
2089170,1
2089189,1
2089281,1
2089352,1
2089365,1
2089388,1
2089395,1
2089462,1
2089478,0
2089489,1
2089504,1
2089538,1
2089688,1
2089690,14
2089703,1
2089717,1
2089727,1
2089786,1
2089787,1
2089844,1
2089873,1
2089912,1
2089913,1
2089932,1
2089979,1
2089993,1
2090051,1
2090055,1
2090060,1
2090068,1
2090087,1
2090210,1
2090239,1
2090263,1
2090312,1
2090313,1
2090328,1
2090339,0
2090354,1
2090357,1
2090375,1
2090443,1
2090447,1
2090486,1
2090577,1
2090611,1
2090622,1
2090627,1
2090669,1
2090676,1
2090682,1
2090707,1
2090730,1
2090746,1
2090754,1
2090765,1
2090789,1
2090792,1
2090810,1
2090834,1
2090912,1
2090997,1
2091046,1
2091056,1
2091062,1
2091064,1
2091104,1
2091112,1
2091157,1
2091162,1
2091188,1
2091226,1
2091238,1
2091289,1
2091291,1
2091317,1
2091359,1
2091400,1
2091402,1
2091415,1
2091418,1
2091433,1
2091512,1
2091532,1
2091536,1
2091540,1
2091554,1
2091559,1
2091602,1
2091614,1
2091620,1
2091627,1
2091630,1
2091680,1
2091685,1
2091687,1
2091699,1
2091705,1
2091716,1
2091719,1
2091811,1
2091813,1
2091824,1
2091827,1
2091837,1
2091906,1
2091917,1
2091987,1
2091989,1
2091994,1
2092001,1
2092008,1
2092027,1
2092030,1
2092076,1
2092086,1
2092119,1
2092126,1
2092140,1
2092146,1
2092182,1
2092213,1
2092221,1
2092243,1
2092254,1
2092285,1
2092299,1
2092363,1
2092369,1
2092371,1
2092383,1
2092385,1
2092386,1
2092397,1
2092420,1
2092438,1
2092515,1
2092555,1
2092628,1
2092635,1
2092643,1
2092651,1
2092761,1
2092774,1
2092775,1
2092847,1
2092864,1
2092866,1
2092879,1
2092891,1
2092906,1
2092918,1
2092919,1
2092934,1
2092942,1
2092946,1
2092959,1
2092961,1
2092969,1
2092984,1
2093135,1
2093143,1
2093170,1
2093171,1
2093178,1
2093183,1
2093191,1
2093199,1
2093249,1
2093299,1
2093301,1
2093305,1
2093310,1
2093335,1
2093341,1
2093357,1
2093358,1
2093359,1
2093367,1
2093371,1
2093372,1
2093380,1
2093451,1
2093478,1
2093490,1
2093493,1
2093499,1
2093501,1
2093521,1
2093539,1
2093546,1
2093557,1
2093572,1
2093574,1
2093589,1
2093622,1
2093640,1
2093698,1
2093700,1
2093757,1
2093770,1
2093802,1
2093810,1
2093815,1
2093823,1
2093835,1
2093842,1
2093855,1
2093868,1
2093874,1
2093883,1
2093886,1
2093897,1
2093900,1
2093908,1
2093909,1
2093913,1
2093935,1
2093945,1
2093977,1
2094080,1
2094082,1
2094101,1
2094206,1
2094217,1
2094268,1
2094299,1
2094300,1
2094312,1
2094343,1
2094388,1
2094413,1
2094421,1
2094424,1
2094434,1
2094440,1
2094469,1
2094517,1
2094521,1
2094545,1
2094668,1
2094698,1
2094699,1
2094710,1
2094714,1
2094718,1
2094723,1
2094759,1
2094760,1
2094779,1
2094780,1
2094806,1
2094815,1
2094821,1
2094840,1
2094889,1
2094891,1
2094904,1
2094907,1
2094908,1
2094922,1
2094934,1
2094935,1
2095065,1
2095076,1
2095080,1
2095107,1
2095108,1
2095147,1
2095166,1
2095172,1
2095182,1
2095190,1
2095191,1
2095203,1
2095208,1
2095214,1
2095224,1
2095230,1
2095243,1
2095266,1
2095269,1
2095276,1
2095292,1
2095345,1
2095371,1
2095416,0
2095442,1
2095474,1
2095501,1
2095505,1
2095551,1
2095569,1
2095636,1
2095641,1
2095654,1
2095677,1
2095721,1
2095726,1
2096017,1
2096087,1
2096216,1
2096533,1
2096741,1
2096747,1
2096752,1
2096755,1
2096782,1
2096794,1
2096969,1
2097033,1
2097309,1
2097322,1
2097328,1
2097394,1
2097560,1
2097577,1
2097691,1
2097692,1
2097755,1
2097772,1
2097810,1
2097883,1
2097909,1
2097957,1
2097977,1
2098028,1
2098034,1
2098074,1
2098101,1
2098104,1
2098107,1
2098138,1
2098156,1
2098175,1
2098181,1
2098182,1
2098184,1
2098244,7
2098337,1
2098351,1
2098353,1
2098376,1
2098392,1
2098399,1
2098400,1
2098407,1
2098418,1
2098421,14
2098469,1
2098490,1
2098510,1
2098537,1
2098553,1
2098654,1
2098701,1
2098778,1
2098871,1
2098971,1
2099034,1
2099077,1
2099080,1
2099207,1
2099219,1
2099349,1
2099472,1
2099535,1
2099786,1
2099954,1
2099976,1
2099989,1
2100000,1
2100035,1
2100129,1
2100190,1
2100324,1
2100383,1
2100560,1
2100611,1
2100646,1
2100655,1
2100834,1
2100918,1
2101043,1
2101222,1
2101255,1
2101267,1
2101441,1
2101505,1
2101553,1
2101620,1
2101628,1
2101661,1
2101694,1
2101803,1
2101807,1
2101850,1
2102032,1
2102099,1
2102368,10
2102407,1
2102434,1
2102475,1
2102495,1
2102512,1
2102615,1
2102890,1
2102891,1
2103079,1
2103236,1
2103375,1
2103455,1
2103488,1
2103613,1
2103650,1
2103651,1
2103676,1
2103699,1
2103706,1
2103717,5
2103722,1
2103791,1
2103797,1
2103839,1
2103888,1
2103903,1
2103964,1
2104012,1
2104139,1
2104222,1
2104268,1
2104310,1
2104335,1
2104696,10
2104723,1
2104999,1
2105054,1
2105228,1
2105246,1
2105247,1
2105250,1
2105455,1
2105458,1
2105548,1
2105608,1
2105623,1
2105672,1
2105680,1
2105701,1
2105804,1
2105846,1
2105860,1
2105889,1
2105962,1
2105984,1
2106000,1
2106042,1
2106116,1
2106120,1
2106252,1
2106312,1
2106551,1
2106813,1
2106826,1
2107037,1
2107167,1
2107250,1
2107252,1
2107302,1
2107342,1
2107440,1
2107497,1
2107521,1
2107703,1
2107723,1
2108008,1
2108026,1
2108055,1
2108202,1
2108277,1
2108285,1
2108303,1
2108333,1
2108362,1
2108367,1
2108382,1
2108397,1
2108426,1
2108439,1
2108457,1
2108458,1
2108464,1
2108514,1
2108544,1
2108598,1
2108627,1
2108646,1
2108647,1
2108664,1
2108685,1
2108689,1
2108693,1
2108753,1
2108769,1
2108789,1
2108873,1
2108939,1
2108965,1
2109002,1
2109013,7
2109048,1
2109053,1
2109130,1
2109164,1
2109213,14
2109301,1
2109397,1
2109471,1
2109549,1
2109551,1
2109879,1
2110005,1
2110112,1
2110149,1
2110189,1
2110190,1
2110260,1
2110340,1
2110439,1
2110509,1
2110705,1
2110778,1
2110935,1
2110943,1
2110948,1
2110957,6
2110986,1
2111135,1
2111137,1
2111264,1
2111395,1
2111474,1
2111537,1
2111540,1
2111542,1
2111604,0
2111623,1
2111634,1
2111637,1
2111675,1
2111845,1
2111883,1
2111887,1
2112023,1
2112025,1
2112030,1
2112032,1
2112117,1
2112130,1
2112140,1
2112148,1
2112151,1
2112186,1
2112196,1
2112201,1
2112215,1
2112245,1
2112247,1
2112248,1
2112249,1
2112264,1
2112300,1
2112311,1
2112326,1
2112330,1
2112430,1
2112450,1
2112462,0
2112475,1
2112488,1
2112499,1
2112510,1
2112514,4
2112702,1
2112718,1
2112721,1
2112736,1
2112738,1
2112753,1
2112778,4
2112779,1
2112973,1
2112977,1
2112985,1
2113018,1
2113023,1
2113057,1
2113230,1
2113304,1
2113479,1
2113549,1
2113550,1
2113559,1
2113677,1
2113824,1
2114369,1
2114506,1
2114718,1
2114787,1
2114811,1
2114860,1
2115069,1
2115148,1
2115159,1
2115181,1
2116476,1
2118793,1
2119675,1
2126117,1
2127669,1
2127750,1
2129626,1
2129806,1
2130024,1
2130211,1
2130432,1
2130487,1
2130556,1
2130597,1
2130619,1
2130679,1
2130930,1
2130931,1
2131160,1
2131821,1
2131870,1
2131882,1
2132123,1
2132153,12
2132161,1
2132162,1
2132471,1
2132504,1
2132574,1
2132575,1
2132716,1
2132718,1
2133189,1
2133282,1
2133509,1
2133588,1
2133595,1
2133638,1
2134131,1
2134139,1
2134366,1
2134376,1
2134426,1
2134453,1
2134587,1
2134604,1
2134748,1
2134943,1
2134960,1
2135134,1
2135206,1
2135228,1
2135330,1
2135336,1
2135447,1
2135748,1
2135884,1
2135922,1
2136018,1
2136043,1
2136170,1
2136196,1
2136205,1
2136604,1
2136697,1
2136723,1
2136930,1
2136960,1
2136980,1
2137004,1
2137019,1
2137046,1
2137204,1
2137253,1
2137263,1
2137275,1
2137338,1
2137354,1
2137355,1
2137365,1
2137380,1
2137438,1
2137503,1
2137721,1
2137736,1
2138057,1
2138310,1
2138364,1
2138767,1
2139004,1
2139063,1
2139291,1
2139348,1
2139435,1
2139527,1
2139537,1
2139551,1
2139683,1
2139822,1
2139834,1
2140005,1
2140075,1
2140080,1
2140216,6
2140259,1
2140758,1
2140768,1
2141040,1
2141042,1
2141136,1
2141321,1
2141541,1
2141560,1
2141902,1
2141963,1
2142181,1
2142478,1
2142487,1
2142606,1
2142674,1
2142699,1
2142752,1
2142756,1
2142966,1
2143096,1
2143112,1
2143185,1
2143188,1
2143222,1
2143446,1
2143454,1
2143460,1
2143478,1
2143517,1
2143595,1
2143600,1
2143797,1
2144038,1
2144045,1
2144057,1
2144084,1
2144086,1
2144152,1
2144175,1
2144195,1
2144236,1
2144249,1
2144253,1
2144258,1
2144270,1
2144329,1
2144400,1
2144458,1
2144480,1
2144483,1
2144486,1
2144523,1
2144529,1
2144654,1
2144680,1
2144703,1
2144758,1
2144768,1
2144785,1
2144791,1
2144793,1
2144818,1
2144823,1
2144852,1
2144853,1
2144858,1
2145008,1
2145092,1
2145131,1
2145357,1
2145425,1
2154096,1
2154727,1
2154746,1
2154854,1
2154897,1
2154909,1
2155117,1
2155289,1
2155339,1
2155415,1
2155525,1
2155619,1
2155768,1
2155966,1
2155969,1
2156027,1
2156180,1
2156221,1
2156376,1
2156425,1
2156566,1
2156605,1
2156978,1
2157301,1
2157307,1
2157397,1
2157596,1
2157703,1
2157710,1
2158087,1
2158174,1
2158184,1
2158328,1
2158376,1
2158442,1
2158550,1
2158602,1
2158614,1
2158854,1
2159130,1
2159494,1
2159778,1
2159809,1
2159897,1
2159934,1
2159989,1
2160160,1
2160194,1
2160477,1
2160521,1
2160581,1
2160773,1
2160978,1
2161004,1
2161130,1
2161193,1
2161348,1
2161376,1
2161377,1
2161378,1
2161698,1
2161710,1
2161762,1
2161766,1
2161816,1
2161863,1
2162066,1
2162578,1
2162822,8
2163054,1
2163117,1
2163255,1
2163365,1
2163431,1
2163565,1
2163591,1
2163725,1
2163760,1
2163877,1
2163902,1
2163969,1
2164512,1
2164562,1
2164757,1
2164827,1
2164830,1
2164873,1
2164941,1
2165012,1
2165073,1
2165077,1
2165206,1
2165243,1
2165320,1
2165551,1
2165597,1
2165734,1
2165832,1
2165920,1
2165949,1
2165957,1
2165968,1
2166005,1
2166086,1
2166137,1
2166256,1
2166379,13
2166464,1
2166637,1
2166812,1
2166851,1
2167201,1
2167294,1
2167326,1
2167389,1
2167660,1
2168267,1
2168295,1
2168300,1
2168334,7
2168371,1
2168572,1
2168734,1
2168972,1
2168976,1
2169064,1
2169332,1
2169396,1
2169429,1
2169503,1
2169539,1
2169647,1
2169668,1
2169681,1
2169682,1
2169703,1
2169782,1
2169797,1
2169804,1
2170021,1
2170201,1
2170412,1
2170435,1
2170682,1
2170696,1
2170719,1
2170877,1
2170904,1
2170905,1
2171051,1
2171315,1
2171579,1
2171582,1
2171886,1
2171928,1
2171979,1
2171985,1
2171999,1
2172167,1
2172528,1
2172870,1
2172908,1
2173175,1
2173177,1
2173313,1
2173428,1
2173516,1
2173554,1
2173577,1
2173589,1
2173641,1
2174336,1
2174343,1
2174525,1
2174675,1
2174690,1
2174696,1
2174720,1
2174733,1
2174747,1
2174894,1
2175100,1
2175138,1
2175150,1
2175238,1
2175241,1
2175242,1
2175276,1
2175348,1
2175360,1
2175466,1
2175479,1
2175515,1
2175524,1
2175527,1
2175535,1
2175539,1
2175552,1
2175603,1
2175665,1
2175854,1
2175884,1
2175910,1
2175988,1
2176030,1
2176059,1
2176076,1
2176136,1
2176143,1
2176151,1
2176168,1
2176170,1
2176200,1
2176225,1
2176242,1
2176293,1
2176319,1
2176428,1
2176449,1
2176450,1
2176455,1
2176474,1
2176502,1
2176536,1
2176556,1
2176654,1
2176660,1
2176670,1
2176749,1
2176780,1
2176855,1
2176879,1
2176925,1
2176954,1
2176974,1
2176981,1
2176987,1
2177005,1
2177047,1
2177171,1
2177175,1
2177238,1
2177264,1
2177290,1
2177348,1
2177444,1
2177525,1
2177614,1
2177616,1
2177637,1
2177649,1
2177660,1
2177661,1
2177664,1
2177680,1
2177715,1
2177791,1
2177802,1
2177845,1
2177885,1
2177913,1
2178095,1
2178102,1
2178112,1
2178117,1
2178118,1
2178182,1
2178210,1
2178347,1
2178352,1
2178382,1
2178412,1
2178430,1
2178498,1
2178549,1
2178644,1
2178648,1
2178650,1
2178684,1
2178745,1
2178747,1
2178768,1
2178769,1
2178837,1
2178841,1
2178843,1
2178845,1
2179010,1
2179022,1
2179048,1
2179068,1
2179084,1
2179087,1
2179134,1
2179148,1
2179196,1
2179260,1
2179345,1
2179489,1
2179496,1
2179624,1
2179633,1
2179636,1
2179646,1
2179941,1
2180661,1
2181272,1
2181415,1
2181488,1
2181598,1
2181628,1
2181633,1
2181648,9
2181800,5
2181802,9
2181869,1
2182108,1
2182218,1
2182233,1
2182324,1
2182465,1
2182580,1
2182784,1
2183088,1
2183152,1
2183366,1
2183449,1
2183727,1
2183763,1
2183833,1
2183996,1
2184010,1
2184116,1
2184783,6
2184805,1
2184977,1
2185155,1
2185167,1
2185405,1
2185508,1
2185586,1
2185590,1
2185617,14
2185778,1
2185793,1
2185834,1
2185843,1
2185866,1
2185876,1
2185912,1
2185991,1
2185998,1
2186034,1
2186065,1
2186180,1
2186306,1
2186324,1
2186684,1
2186699,1
2186822,1
2186857,1
2186884,1
2186896,1
2187001,1
2187046,1
2187052,1
2187110,1
2187143,1
2187159,1
2187182,1
2187199,1
2187354,1
2187392,1
2187447,1
2187487,1
2187514,1
2187553,1
2187641,1
2187755,1
2187843,1
2187901,1
2187987,1
2188002,1
2188555,1
2188723,1
2188729,1
2188741,1
2188768,1
2188785,1
2188790,1
2188801,12
2188848,1
2188872,1
2188975,1
2189095,1
2189146,1
2189298,1
2189322,1
2189486,1
2189540,1
2189766,1
2190002,1
2190090,1
2190116,1
2190158,1
2190290,1
2190337,1
2190422,1
2190522,4
2190527,13
2190546,1
2190636,1
2190763,1
2190785,1
2191065,1
2191086,1
2191469,1
2191487,1
2191499,1
2191544,1
2191689,1
2191702,1
2191854,1
2192017,1
2192056,1
2192061,1
2192091,1
2192176,1
2192226,1
2192277,1
2192281,1
2192316,1
2192350,1
2192507,1
2192738,0
2193285,1
2193287,1
2193494,1
2193525,1
2193555,1
2193663,1
2193989,1
2194153,1
2194270,1
2194321,1
2194532,1
2194773,1
2194815,1
2194971,1
2195093,1
2195334,13
2195537,1
2195571,1
2195596,1
2195827,1
2195884,1
2195903,1
2195943,1
2196131,1
2196262,1
2196280,1
2196373,1
2196394,1
2196416,1
2196636,1
2196688,1
2196853,1
2196857,1
2196959,1
2197015,1
2197046,1
2197150,1
2197426,1
2197482,1
2197565,1
2197742,1
2197850,1
2197909,1
2198009,1
2198020,1
2198051,1
2198094,1
2198239,10
2198414,1
2198502,1
2198624,1
2198680,1
2198704,1
2198773,1
2198788,1
2198950,1
2199018,1
2199021,1
2199070,1
2199279,1
2199282,1
2199357,1
2199370,1
2199527,1
2200097,1
2200135,1
2200412,1
2200481,1
2200634,1
2200907,1
2200909,1
2200966,1
2201069,1
2201192,1
2201267,1
2201581,1
2201620,1
2201650,1
2201736,1
2201950,1
2202089,1
2202177,1
2202219,1
2202285,1
2202318,1
2202506,0
2202571,1
2202740,1
2202746,1
2202786,1
2202872,1
2202958,1
2202979,1
2203000,1
2203027,1
2203283,1
2203326,1
2203590,0
2203632,1
2203711,2
2203908,1
2203922,1
2203926,1
2203928,1
2203937,1
2204010,1
2204026,1
2204109,1
2204164,1
2204210,1
2204222,1
2204259,1
2204287,1
2204332,1
2204333,1
2204340,1
2204449,1
2204453,1
2204496,1
2204520,1
2204521,1
2204547,1
2204556,1
2204564,1
2204573,1
2204576,1
2204586,1
2204778,1
2204789,1
2204825,1
2204842,1
2204861,1
2204874,1
2204946,1
2204971,1
2205102,1
2205103,1
2205122,1
2205153,1
2205244,1
2205382,1
2205448,1
2205453,1
2205468,1
2205476,1
2205491,1
2205493,1
2205508,1
2205511,1
2205512,1
2205546,1
2205563,1
2205605,1
2205626,1
2205782,1
2206002,1
2206074,1
2206147,1
2206308,1
2206338,1
2206416,1
2206573,1
2206593,1
2206688,1
2206776,1
2206900,1
2206933,1
2206991,1
2207083,1
2207123,1
2207312,1
2207593,1
2207966,1
2208031,1
2208113,1
2208190,1
2208356,1
2208620,1
2208685,1
2208791,1
2208986,1
2208997,1
2209043,1
2209085,1
2209103,1
2209104,1
2209200,1
2209485,1
2209576,1
2209736,1
2209755,1
2209785,1
2209800,0
2209825,1
2210049,1
2210056,1
2210069,1
2210092,1
2210153,1
2210193,1
2210401,0
2210407,1
2210425,1
2210699,1
2210853,1
2211090,1
2211308,1
2211453,1
2211513,1
2211589,1
2211631,1
2212114,1
2212342,1
2212352,1
2212710,1
2212943,1
2212954,1
2213163,1
2213374,1
2213470,1
2213496,1
2213512,1
2213686,1
2213761,1
2213931,1
2214006,1
2214063,1
2214067,1
2214153,1
2214250,11
2214281,1
2214458,1
2214693,1
2214785,1
2215066,1
2215087,1
2215135,1
2215300,1
2215592,1
2215704,1
2215804,1
2215817,1
2215834,1
2216031,1
2216079,1
2216134,1
2216212,1
2216462,1
2216718,1
2216803,1
2216920,1
2216966,1
2217065,1
2217097,1
2217286,1
2217529,1
2217618,1
2217770,1
2217779,1
2218099,1
2218131,1
2218153,1
2218159,1
2218195,1
2218247,7
2218358,1
2218521,1
2218527,1
2218580,1
2218681,1
2219508,1
2219703,1
2219888,1
2219938,1
2219943,1
2220109,8
2220148,1
2220172,1
2220179,7
2220198,1
2220583,1
2220687,1
2220770,1
2220920,1
2220937,1
2220962,1
2221161,1
2221309,1
2221509,1
2221721,1
2222144,1
2222405,1
2222497,1
2222785,1
2223110,1
2223341,1
2223359,1
2223371,1
2223467,1
2223594,1
2223632,1
2223727,1
2223889,1
2224025,1
2224084,1
2224221,1
2224288,1
2224292,1
2224370,1
2224408,1
2224476,1
2224508,1
2224540,1
2224655,1
2224658,1
2224671,1
2224828,1
2225350,1
2225446,1
2225798,1
2225890,1
2226063,1
2226428,1
2226491,1
2226569,1
2226704,1
2226802,1
2226931,1
2227048,1
2227457,1
2227577,1
2227636,1
2227674,1
2227833,1
2227926,1
2228062,1
2228116,1
2228211,1
2228652,1
2228866,1
2228876,1
2228879,1
2228919,1
2229009,1
2229089,1
2229092,1
2229233,1
2229437,1
2229530,1
2229647,1
2229722,1
2229859,1
2230076,1
2230136,1
2230233,1
2230458,1
2230494,1
2230767,1
2230806,1
2230811,1
2230981,1
2231054,1
2231175,1
2231229,1
2231272,1
2231337,1
2231496,1
2231675,1
2231726,1
2231752,1
2231813,1
2231842,1
2231870,1
2231895,1
2232303,1
2232454,1
2232586,1
2232683,1
2233031,1
2233054,1
2233173,1
2233245,1
2233580,1
2233586,1
2233885,1
2233922,1
2233963,1
2234019,1
2234137,1
2234186,1
2234210,1
2234694,1
2234731,1
2234875,1
2234903,0
2235226,1
2235251,1
2235311,1
2235508,1
2235575,1
2235647,1
2235650,1
2235878,1
2235981,1
2235982,1
2236001,1
2236272,1
2236323,1
2236425,1
2236549,1
2236686,1
2237300,1
2237396,1
2237851,1
2237990,1
2238117,1
2238130,1
2238196,1
2238588,1
2238605,1
2238615,1
2238837,1
2238916,1
2239028,1
2239412,1
2239441,1
2239445,1
2239466,1
2239586,1
2239674,1
2239680,1
2239736,1
2239770,1
2239782,1
2239914,1
2239932,1
2239993,1
2240018,2
2240130,1
2240381,1
2240403,1
2240475,1
2240481,1
2240577,1
2240643,1
2240733,1
2240760,1
2240888,1
2240921,1
2240989,1
2240997,1
2240998,1
2241071,1
2241083,1
2241102,1
2241381,1
2241409,1
2241453,1
2241991,1
2242006,1
2242247,1
2242269,1
2242387,1
2242479,1
2242739,1
2242765,1
2242800,1
2242820,1
2242946,1
2242971,1
2243043,1
2243531,1
2243547,1
2243625,1
2243844,1
2243854,1
2243867,1
2243929,1
2244049,1
2244118,1
2244255,1
2244274,1
2244341,1
2244468,1
2244495,1
2244584,1
2244609,1
2244634,1
2244968,1
2245043,1
2245065,1
2245376,1
2245466,1
2245471,1
2245649,1
2245702,1
2245753,1
2245804,1
2245829,1
2246029,1
2246101,1
2246230,1
2246296,1
2246654,1
2246845,1
2246939,1
2247296,1
2248028,1
2248197,1
2248216,1
2248372,1
2248374,1
2248429,1
2248603,1
2248655,1
2248688,1
2248701,1
2249195,1
2249199,1
2249463,1
2249519,1
2249841,1
2249938,12
2250022,1
2250302,1
2250786,1
2250842,1
2250868,1
2251018,1
2251037,1
2251187,1
2251267,1
2251672,1
2251710,1
2251863,1
2252126,1
2252160,1
2252317,1
2252589,1
2252653,1
2252826,1
2252970,5
2253015,1
2253609,1
2253651,1
2253653,1
2254288,1
2254301,1
2254456,1
2254624,1
2254641,1
2254701,1
2254736,1
2254821,1
2254824,1
2254890,1
2254946,1
2255035,1
2255442,1
2255565,2
2255598,0
2255680,1
2255862,1
2256036,1
2256051,1
2256113,1
2256268,1
2256297,1
2256549,1
2256901,1
2257076,1
2257103,1
2257207,1
2257421,1
2257517,1
2257547,1
2257569,1
2257809,1
2257825,1
2257939,1
2257965,8
2258041,8
2258319,1
2258430,1
2258535,1
2258630,1
2258935,1
2259012,1
2259044,1
2259047,1
2259127,1
2259204,2
2259252,1
2259381,1
2259501,1
2259876,1
2259996,1
2260011,1
2260069,1
2260419,10
2260754,1
2260809,1
2261120,1
2261146,1
2261504,1
2261605,1
2261655,1
2261884,1
2261988,1
2262175,1
2262618,2
2262704,1
2262786,1
2262843,14
2262967,1
2262973,7
2263130,1
2263170,1
2263220,1
2263228,1
2263310,1
2263728,1
2263903,1
2264070,12
2264092,1
2264226,1
2264255,1
2264913,4
2264966,1
2265075,1
2265192,11
2265209,1
2265367,1
2265390,1
2265424,1
2265503,7
2265510,14
2265548,2
2265616,1
2265910,1
2266075,1
2266315,1
2266404,1
2266602,1
2266623,1
2266853,1
2266859,1
2266908,1
2267122,1
2267282,1
2267342,1
2267616,1
2267774,1
2267899,1
2267961,1
2268121,1
2268169,15
2268277,3
2268602,1
2268658,1
